geolocation_city,latitudeVille,longitudeVille,Etat
joanópolis,-22.930851922695826,-46.275978207515976,São Paulo
joao alfredo,-7.857724494891307,-35.59308978196088,Pernambuco
joao camara,-5.539679127212782,-35.81786653656802,Rio Grande do Norte
joao dias,-6.276138721983911,-37.79712979762502,Rio Grande do Norte
joao dourado,-11.347133242478913,-41.660541180598415,Bahia
joao lisboa,-5.44686487092771,-47.40518892103529,Maranhão
joao monlevade,-19.8212585325988,-43.17302546294978,Minas Gerais
joao neiva,-19.751341991845056,-40.38603105137186,Espírito Santo
joao pessoa,-7.132031986511363,-34.851423004685145,Paraïba
joao pinheiro,-17.7238040910064,-46.15912923335416,Minas Gerais
joao ramalho,-22.24925885215966,-50.76826653023914,São Paulo
joaquim felicio,-17.758085410995587,-44.170481443654346,Minas Gerais
joaquim felício,-17.758149876666923,-44.16686299901721,Minas Gerais
joaquim gomes,-9.138199153910296,-35.75610727624656,Alagoas
joaquim nabuco,-8.624151022243252,-35.526080456068776,Pernambuco
joaquim pires,-3.505859167072549,-42.178031059879274,Piauí
joaquim tavora,-23.499978835978915,-49.92109987477755,Paraná
joaquim távora,-23.501919042435343,-49.926925046212446,Paraná
joaçaba,-27.17112513005227,-51.50969488142165,Santa Catarina
joaíma,-16.658010692692105,-41.02439127829797,Minas Gerais
joca claudino,-6.482814165227727,-38.479666690119444,Paraïba
joca marques,-3.49695470315997,-42.43523142223176,Piauí
joia,-28.654384852041133,-54.1177244207598,Rio Grande do Sul
joinville,-26.296137780383102,-48.84274831142131,Santa Catarina
jordanesia,-23.356081174683545,-46.80797746767911,São Paulo
jordania,-15.894583152477379,-40.18908717271513,Minas Gerais
jordanésia,-23.337537934546557,-46.829388120863456,São Paulo
jordao,-15.62361764734999,-56.05347726082504,Ceará
jordao,-9.190745843728834,-71.95105210910496,Acre
jordânia,-15.898845036150709,-40.180893837749814,Minas Gerais
jordão,-9.191875699345049,-71.94979467767001,Acre
jose boiteux,-26.954214223450954,-49.62899615808049,Santa Catarina
jose bonifacio,-21.057547691786215,-49.688609042244565,São Paulo
jose da penha,-6.3185086743392835,-38.28511087181389,Rio Grande do Norte
jose de freitas,-4.7571179313176,-42.575824019448525,Piauí
jose goncalves de minas,-16.904235299891955,-42.61153287323449,Minas Gerais
jose raydan,-18.235725785686203,-42.48827949380966,Minas Gerais
joselandia,-4.983319880332209,-44.69771335667672,Maranhão
joselândia,-4.972934999999946,-44.70829999999995,Maranhão
josenopolis,-16.544986874029572,-42.51625993153455,Minas Gerais
josé boiteux,-26.958301835340304,-49.6320063353403,Santa Catarina
josé bonifácio,-21.058986654375637,-49.69608257659856,São Paulo
josé da penha,-6.318494825591561,-38.28496530435709,Rio Grande do Norte
josé de freitas,-4.751843751054895,-42.57750374388955,Piauí
josé gonçalves de minas,-16.908123449776852,-42.602886510554505,Minas Gerais
josé raydan,-18.222027571737698,-42.500318944057916,Minas Gerais
joviania,-17.805933929293886,-49.62254330753989,Goiás
joviânia,-17.805256776953605,-49.61789093829556,Goiás
joão alfredo,-7.861140982177245,-35.586903397597155,Pernambuco
joão amaro,-12.799916743939859,-40.35400462369489,Bahia
joão câmara,-5.538060647096155,-35.81671656971728,Rio Grande do Norte
joão dias,-6.279703818211228,-37.7965994794286,Rio Grande do Norte
joão dourado,-11.347349779309194,-41.662249118046205,Bahia
joão monlevade,-19.820195934576144,-43.17203467274236,Minas Gerais
joão neiva,-19.74871796506716,-40.391059715265065,Espírito Santo
joão pessoa,-7.133631770550519,-34.85081795107732,Paraïba
joão pinheiro,-17.732441986631912,-46.16886314085073,Minas Gerais
joão ramalho,-22.250213976796594,-50.76829334651869,São Paulo
juara,-11.238039550036392,-57.516881461660994,Mato Grosso
juarez tavora,-7.175803573221359,-35.58927191488588,Paraïba
juarina,-8.119290888390063,-49.1010242369731,Tocantins
juatama,-5.0831270332476945,-39.04096206383959,Ceará
juatuba,-19.959208002012247,-44.338249885804025,Minas Gerais
juazeirinho,-7.0699861590034665,-36.578591973350754,Paraïba
juazeiro,-9.424867585551826,-40.50167448540273,Bahia
juazeiro do norte,-7.22254948127452,-39.31611074131908,Ceará
juazeiro do piaui,-5.163250094955017,-41.70738937164692,Piauí
juazeiro do piauí,-5.171950911506091,-41.70648507371217,Piauí
jucas,-6.521882164328212,-39.52449871978588,Ceará
jucati,-8.706377277867823,-36.486692885604455,Pernambuco
jucurucu,-16.841940662037306,-40.15154400601872,Bahia
jucurutu,-6.0386559490711935,-37.021917390647346,Rio Grande do Norte
jucuruçu,-16.829621941789974,-40.05078993104534,Bahia
jucás,-6.522280434168083,-39.52411357269658,Ceará
juina,-11.422605152372778,-58.776043880707334,Mato Grosso
juiz de fora,-21.7541042028893,-43.36263708878037,Minas Gerais
julio borges,-10.327402400500771,-44.23654363164904,Piauí
julio de castilhos,-29.23184260106605,-53.67892566817666,Rio Grande do Sul
julio mesquita,-22.011056651247745,-49.79043058830993,São Paulo
jumirim,-23.08189502948993,-47.79428781264151,São Paulo
junco do maranhao,-1.878591158526631,-46.072232860400085,Maranhão
junco do maranhão,-1.879298142875148,-46.07331575568078,Maranhão
junco do serido,-6.994285066086505,-36.71373052808228,Paraïba
junco do seridó,-6.9947430504096175,-36.71296072216517,Paraïba
jundia,-8.940751921115535,-35.55446484045441,Alagoas
jundia,-6.268320000000003,-35.32783049999999,Rio Grande do Norte
jundiai,-23.185675744261623,-46.90259409644331,São Paulo
jundiai do sul,-23.437945839915134,-50.24753478426146,Paraná
jundiaí,-23.184937697139667,-46.900974226740495,São Paulo
jundiaí do sul,-23.43846468350559,-50.24704276296719,Paraná
jundiá,-6.263932044818814,-35.32676076888863,Rio Grande do Norte
junqueiro,-9.888675029135362,-36.46836013110915,Alagoas
junqueiropolis,-21.51171185643698,-51.43601332179045,São Paulo
junqueirópolis,-21.509608797903866,-51.43412076095504,São Paulo
jupi,-8.711963126912739,-36.41573761536963,Pernambuco
jupia,-26.397420456915423,-52.73123634007145,Santa Catarina
jupiá,-26.395865195334807,-52.72777272349056,Santa Catarina
juquia,-24.316563039568656,-47.634872143354386,São Paulo
juquitiba,-23.941873053352303,-47.07320010425571,São Paulo
juquiá,-24.317234989857706,-47.63350761332289,São Paulo
juramento,-16.84587231710875,-43.58804521293626,Minas Gerais
juranda,-24.41926777315803,-52.84549517538318,Paraná
jurema,-8.721796275002173,-36.14248949874633,Pernambuco
jurema,-9.220464493665624,-43.1291282650989,Piauí
juripiranga,-7.373340132679288,-35.23853209938073,Paraïba
juritis,-22.52583236898587,-48.37461357329222,São Paulo
juru,-7.5370001945181935,-37.818491479962844,Paraïba
jurua,-3.471950855364625,-66.05940725904239,Amazonas
juruaia,-21.252993786542927,-46.578964851582064,Minas Gerais
juruce,-21.04875826302146,-47.75506114924608,São Paulo
jurucê,-21.063511779842678,-47.743960258942764,São Paulo
juruena,-10.329327529090405,-58.496807859816265,Mato Grosso
jurupema,-21.403720752898476,-48.49869814927875,São Paulo
juruti,-2.159039051529267,-56.085200312079415,Pará
juscimeira,-16.058657120735077,-54.883899852123115,Mato Grosso
jussara,-11.037640586480265,-41.957316427924084,Bahia
jussara,-15.865330620104546,-50.873290891929386,Goiás
jussara,-23.62274809500327,-52.470118375128294,Paraná
jussari,-14.844735491961494,-39.700733400867016,Bahia
jussiape,-13.514781739067582,-41.59315952462811,Bahia
jutai,-2.749440624735905,-66.77056520177112,Amazonas
juti,-22.859007895049192,-54.60373598346344,Mato Grosso do Sul
jutí,-22.861438580834992,-54.60527608217585,Mato Grosso do Sul
juvenilia,-14.299321351043872,-44.16816538751971,Minas Gerais
juvenília,-14.266063986692064,-44.16030985251836,Minas Gerais
juína,-11.422937404636626,-58.79673571093833,Mato Grosso
juíz de fora,-21.766162819868452,-43.36809371732353,Minas Gerais
jóia,-28.669441546249153,-54.118052028865776,Rio Grande do Sul
júlio de castilhos,-29.22820451240469,-53.677040803243074,Rio Grande do Sul
júlio mesquita,-22.010416030094653,-49.78845684938667,São Paulo
kalore,-23.825040569694092,-51.668263145500894,Paraná
kaloré,-23.847971876531883,-51.693939717151245,Paraná
labrea,-7.260764207437907,-64.79001925954888,Amazonas
lacerdopolis,-27.263058447824477,-51.564732432011375,Santa Catarina
ladainha,-17.631604123802294,-41.74684051332626,Minas Gerais
ladario,-19.009282255734615,-57.60404188060537,Mato Grosso do Sul
ladário,-19.009249327909938,-57.603014547599585,Mato Grosso do Sul
lafaiete coutinho,-13.655886066341807,-40.21271645912983,Bahia
lagamar,-18.16944840339085,-46.79841451211284,Minas Gerais
lagarto,-10.916178696284799,-37.67161895543461,Sergipe
lages,-4.012779999999964,-38.69999999999993,Ceará
lages,-27.813278053059904,-50.322299218404844,Santa Catarina
lago da pedra,-4.565356629061708,-45.129397340938326,Maranhão
lago do junco,-4.605897427778654,-45.05145721951901,Maranhão
lago dos rodrigues,-4.612501315323962,-44.979190459356985,Maranhão
lago norte,-15.734338651267759,-47.8594908217778,District fédéral
lago sul,-15.844050242426926,-47.86091425014112,District fédéral
lago verde,-4.041771813184939,-44.93624756781053,Maranhão
lagoa,-6.590493039697383,-37.91558188547208,Paraïba
lagoa alegre,-4.512376518728589,-42.623580872670466,Piauí
lagoa bonita,-22.264395563514544,-54.22531214269668,Mato Grosso do Sul
lagoa bonita do sul,-29.4966075544381,-53.035896529733265,Rio Grande do Sul
lagoa branca,-21.89303659852182,-47.03750077008999,São Paulo
lagoa d'anta,-6.390625125871321,-35.59786898939086,Rio Grande do Norte
lagoa da canoa,-9.827487317738328,-36.7417918595071,Alagoas
lagoa da confusao,-10.79674624338287,-49.628190848183216,Tocantins
lagoa da confusão,-10.784002727453956,-49.61951297308994,Tocantins
lagoa da prata,-20.02406477242535,-45.53718981360238,Minas Gerais
lagoa de dentro,-6.673452346429443,-35.37509664176815,Paraïba
lagoa de sao francisco,-4.392026961078054,-41.59335864969289,Piauí
lagoa de velhos,-6.000320081801697,-35.869540046256034,Rio Grande do Norte
lagoa do barro do piaui,-8.483634010294173,-41.54883482504943,Piauí
lagoa do carro,-7.8427401417238904,-35.31142137571598,Pernambuco
lagoa do itaenga,-7.9298965862224176,-35.29352276692467,Pernambuco
lagoa do mato,-4.2386007227785445,-39.06652089566502,Ceará
lagoa do mato,-6.049634731280559,-43.5272420087511,Maranhão
lagoa do ouro,-9.125033717775128,-36.4592499983351,Pernambuco
lagoa do piaui,-5.409658556365997,-42.64681246377987,Piauí
lagoa do sitio,-6.515221614218458,-41.570513957537415,Piauí
lagoa do tocantins,-10.295713784689086,-47.5637294926062,Tocantins
lagoa dos gatos,-8.657245477403078,-35.90403907912423,Pernambuco
lagoa dos patos,-16.985899346747413,-44.58980991445791,Minas Gerais
lagoa dos tres cantos,-28.56729060805894,-52.85889759083737,Rio Grande do Sul
lagoa dos três cantos,-28.570367999999945,-52.842652999999956,Rio Grande do Sul
lagoa dourada,-20.91928765411362,-44.06779162363379,Minas Gerais
lagoa formosa,-18.776180444801284,-46.404217247384295,Minas Gerais
lagoa grande,-17.839036004815892,-46.518242507696776,Minas Gerais
lagoa grande,-9.00052907786011,-40.26335980543692,Pernambuco
lagoa grande do maranhao,-4.993182985858334,-45.38820471953675,Maranhão
lagoa grande do maranhão,-4.9933283906241925,-45.3886468312561,Maranhão
lagoa nova,-6.095123665223917,-36.46851727046746,Rio Grande do Norte
lagoa real,-14.036242095465617,-42.141503947059995,Bahia
lagoa salgada,-6.122106000000002,-35.475278930623794,Rio Grande do Norte
lagoa santa,-19.182993807872656,-51.39898267475399,Goiás
lagoa santa,-19.6365201044844,-43.89965142692269,Minas Gerais
lagoa seca,-7.159336992234635,-35.85623111704173,Paraïba
lagoa vermelha,-28.211900819098773,-51.52518474256216,Rio Grande do Sul
lagoao,-29.22660107522239,-52.77629788682028,Rio Grande do Sul
lagoinha,-23.088728617085078,-45.19065349137051,São Paulo
lagoinha,-5.083044796163477,-37.91118133816753,Ceará
lagoinha do piaui,-5.841485261387863,-42.62273223295626,Piauí
lagoinha do piauí,-5.833237787328495,-42.633322625198936,Piauí
lagoão,-29.223429201713525,-52.771868758744695,Rio Grande do Sul
laguna,-28.47572857600971,-48.78465926103056,Santa Catarina
laguna carapa,-22.564479925547776,-55.15409857819853,Mato Grosso do Sul
laguna carapã,-22.562404078241222,-55.155186302070646,Mato Grosso do Sul
laje,-13.170496615029698,-39.4246229974844,Bahia
laje do muriae,-21.2092178131482,-42.119362100720465,Rio de Janeiro
laje do muriaé,-21.216756070824445,-42.11566615347155,Rio de Janeiro
laje grande,-8.599729853836907,-35.763144909990004,Pernambuco
lajeado,-9.753702991664655,-48.355778305601746,Tocantins
lajeado,-29.4556790949698,-51.970375369847126,Rio Grande do Sul
lajeado do bugre,-27.691993461983227,-53.179028174392094,Rio Grande do Sul
lajeado grande,-26.85762444633593,-52.56748084406709,Santa Catarina
lajeado novo,-6.190851975462477,-47.03682826584877,Maranhão
lajedao,-17.61203296429573,-40.34515442880343,Bahia
lajedinho,-12.355008882381227,-40.90352711660624,Bahia
lajedo,-8.661327866132828,-36.32293402454859,Pernambuco
lajedo do tabocal,-13.475128121920225,-40.22122920687587,Bahia
lajes,-5.698334060831374,-36.245444421054465,Rio Grande do Norte
lajes pintadas,-6.148104219566593,-36.11703435166266,Rio Grande do Norte
lajinha,-19.4922020929521,-41.0559350550917,Espírito Santo
lajinha,-20.143957169397375,-41.61169776943601,Minas Gerais
lamarao,-11.795649902432892,-38.88365094145973,Bahia
lambari,-21.97422370150006,-45.349168217053055,Minas Gerais
lambari d%26apos%3boeste,-15.316965225685076,-58.00667213944841,Mato Grosso
lambari d'oeste,-15.336222707198004,-57.99107162129438,Mato Grosso
lambari doeste,-15.320400061664117,-58.00539153153982,Mato Grosso
lamim,-20.7880292437573,-43.47340340801194,Minas Gerais
lamounier,-20.47285386126804,-45.05407584785131,Minas Gerais
landri sales,-7.264202680438776,-43.92923150401844,Piauí
lapa,-25.764307814399025,-49.720376165993436,Paraná
lapao,-11.38390671827229,-41.83197787255309,Bahia
lapão,-11.380996613961056,-41.831616096301794,Bahia
laranja da terra,-19.890320604855525,-41.0600989961018,Espírito Santo
laranjais,-22.68421518330781,-43.576810839269086,Rio de Janeiro
laranjal,-24.891800127816786,-52.47758570257604,Paraná
laranjal,-21.36076741054431,-42.47567237576673,Minas Gerais
laranjal do jari,-0.46790722755920855,-52.615313548381295,Amapá
laranjal paulista,-23.04955173261455,-47.83762131131263,São Paulo
laranjeiras,-10.798140175806079,-37.163007799577265,Sergipe
laranjeiras do sul,-25.404934780834576,-52.410678885340964,Paraná
lassance,-17.870458207480997,-44.603027461977604,Minas Gerais
lastro,-6.520364999999998,-38.17927928578266,Paraïba
laurentino,-27.22122429012165,-49.731481761265776,Santa Catarina
lauro de freitas,-12.884900331298656,-38.31467051487966,Bahia
lauro muller,-28.388006634002206,-49.40732710053693,Santa Catarina
lauro müller,-28.389623170098684,-49.40672095599939,Santa Catarina
lavinia,-21.167608591877716,-51.04334665731901,São Paulo
lavras,-21.244711413159234,-44.99919552691308,Minas Gerais
lavras da mangabeira,-6.753572603131509,-38.991007416388555,Ceará
lavras do sul,-30.811113686504903,-53.900742421777295,Rio Grande do Sul
lavras mg,-21.242778862340565,-45.003449839027034,Minas Gerais
lavras novas,-20.470616071871014,-43.516642457870226,Minas Gerais
lavrinhas,-22.560121483523083,-44.918835172991606,São Paulo
lavínia,-21.166844344746245,-51.043788299164426,São Paulo
leandro ferreira,-19.71760197603993,-45.02483772207438,Minas Gerais
lebon regis,-26.933115730876075,-50.691871054853074,Santa Catarina
lebon régis,-26.93622863506047,-50.684183484906136,Santa Catarina
leme,-22.185288219344297,-47.38562111524041,São Paulo
leme do prado,-17.08606696953772,-42.70357065619938,Minas Gerais
lencois,-12.547327417407976,-41.38305907736813,Bahia
lencois paulista,-22.59916693535932,-48.79946335592989,São Paulo
lençóis,-12.562968757163677,-41.39021891418162,Bahia
lençóis paulista,-22.60080771975896,-48.79928653327294,São Paulo
leoberto leal,-27.508298192526865,-49.289790233969136,Santa Catarina
leopoldina,-21.53016426161842,-42.640898618181694,Minas Gerais
leopoldo de bulhoes,-16.62318408209065,-48.74315701317172,Goiás
leopoldo de bulhões,-16.60425672646925,-48.78609650677518,Goiás
leopolis,-23.079095793370932,-50.74994010274174,Paraná
leópolis,-23.080488675167395,-50.75163539418566,Paraná
liberato salzano,-27.600218046780327,-53.074882261670716,Rio Grande do Sul
liberdade,-22.026227116647096,-44.32000869338344,Minas Gerais
licinio de almeida,-14.684610023322174,-42.506290298905604,Bahia
licínio de almeida,-14.672187601095153,-42.49795036145297,Bahia
lidianopolis,-24.085817687353366,-51.64490705556662,Paraná
lidice,-22.82902802418161,-44.19717777950867,Rio de Janeiro
lima campos,-4.523496639631101,-44.463839259146404,Maranhão
lima duarte,-21.84183504842098,-43.801816260800415,Minas Gerais
limeira,-22.573478963976974,-47.408479247924056,São Paulo
limeira d oeste,-19.553318731905534,-50.57797073953465,Minas Gerais
limeira de mantena,-18.580177405335196,-41.14519611014962,Minas Gerais
limeira do oeste,-19.545149799324385,-50.5827016755069,Minas Gerais
limeira do oeste mg,-19.54866279727796,-50.57463500470057,Minas Gerais
limoeiro,-7.877711226236677,-35.44809501145187,Pernambuco
limoeiro de anadia,-9.6252696570027,-36.022425306207936,Alagoas
limoeiro do ajuru,-1.896339574867295,-49.382434969187834,Pará
limoeiro do norte,-5.163483201808795,-38.10503994263533,Ceará
lindoeste,-25.267636611456673,-53.57285653285032,Paraná
lindoia,-22.52366846362423,-46.646283293129194,São Paulo
lindoia do sul,-27.04784334400903,-52.08275811678663,Santa Catarina
lindolfo collor,-29.59726537777116,-51.20944277611095,Rio Grande do Sul
lindóia,-22.521932193710924,-46.647056763775645,São Paulo
lindóia do sul,-27.053190727930378,-52.08435910865101,Santa Catarina
