geolocation_city,latitude,longitude
sao jose de piranhas,-7.156186653142296,-38.47533049366709
sao jose de princesa,-7.7404634999999935,-38.098183500000005
sao jose de ribamar,-2.551800328378484,-44.13306788302053
sao jose de uba,-21.36051972310422,-41.939919569161226
sao jose do acacio,-19.0530102023146,-42.02236179104156
sao jose do alegre,-22.328486345492603,-45.526728782122035
sao jose do barreiro,-22.650469795686966,-44.57769619610124
sao jose do belmonte,-7.866197725395442,-38.75907825436527
sao jose do bonfim,-7.160305687258828,-37.307585267779075
sao jose do brejo do cruz,-6.212159819405013,-37.355238892883655
sao jose do calcado,-21.01979562880531,-41.65307634575108
sao jose do campestre,-6.318519955631347,-35.71074962130247
sao jose do cedro,-26.453798212959196,-53.501017754646334
sao jose do cerrito,-27.658888002943907,-50.58586362681689
sao jose do divino,-12.193607707662535,-41.57764223655649
sao jose do egito,-7.541051145340652,-37.387494176483024
sao jose do goiabal,-19.925462781788127,-42.709121942681584
sao jose do herval,-29.050727570959644,-52.29123147021723
sao jose do hortencio,-29.5417876520814,-51.253748784886206
sao jose do inhacora,-28.12096312877113,-54.049455762915116
sao jose do itavo,-23.163122490967634,-53.30779728967368
sao jose do itueto,-14.848901365576792,-39.41811313179519
sao jose do ivai,-23.132248473047188,-53.277412074957645
sao jose do jacuipe,-11.447394552672922,-39.934810669731164
sao jose do jacuri,-18.2773733081474,-42.67233609282095
sao jose do mantimento,-20.006700639876225,-41.748551075735804
sao jose do norte,-31.957293949776457,-52.006745465674435
sao jose do ouro,-27.813402824248755,-51.58352412820801
sao jose do peixe,-7.494794022425417,-42.56535744421501
sao jose do piaui,-6.863954787217288,-41.47791545632817
sao jose do povo,-16.46586821044219,-54.255472779278215
sao jose do ribeirao,-22.204999999999927,-42.39805999999993
sao jose do rio claro,-13.502629887299864,-56.72951102354674
sao jose do rio pardo,-21.58334995848822,-46.9440675296209
sao jose do rio preto,-20.809641072093598,-49.37964503407102
sao jose do sabugi,-6.775896970030418,-36.79834595097977
sao jose do serido,-6.44890279153824,-36.87879880847374
sao jose do sul,-29.541483255421678,-51.421791870607514
sao jose do torto,-5.5085645305972015,-39.97980129839027
sao jose do turvo,-20.16575071532177,-44.74647899935874
sao jose do vale do rio preto,-22.174996914066057,-42.93582057844609
sao jose do xingu,-10.802938056411762,-52.73756079634283
sao jose dos ausentes,-28.735683506130826,-50.05006819629867
sao jose dos basilios,-5.043545609024361,-44.572616217326974
sao jose dos campos,-23.21087970704398,-45.885186496536896
sao jose dos cordeiros,-7.401669308850112,-36.816975847308434
sao jose dos pinhais,-25.53094627920345,-49.175290814529696
sao jose dos quatro marcos,-15.627775907980231,-58.18164773306204
sao jose dos salgados,-20.251464857577545,-43.78770607558941
sao juliao,-7.0939673286554665,-40.832713750601016
sao leopoldo,-29.76480641007164,-51.139326336441606
sao lourenco,-22.11838929587825,-45.054359574753335
sao lourenco da mata,-7.998940591272512,-35.03623065997839
sao lourenco da serra,-23.856102636467106,-46.949280301140305
sao lourenco do oeste,-26.363700651279217,-52.85024402806719
sao lourenco do piaui,-9.169084034367527,-42.544389853520286
sao lourenco do sul,-31.36527862273612,-51.97759353459936
sao ludgero,-28.328891240924623,-49.17639613074005
sao luis,-2.530584706979767,-44.25421387400731
sao luis de montes belos,-16.51252351123469,-50.37497138375874
sao luis do curu,-3.6709617083301778,-39.240383148366334
sao luis do paraitinga,-23.22145270829266,-45.30993944725865
sao luis do quitunde,-9.314831889802496,-35.56619969742106
sao luis gonzaga do maranhao,-4.375741543339651,-44.67451098255086
sao luiz,1.0152400159994384,-60.0383298687258
sao luiz do norte,-14.863750060921692,-49.32821067353508
sao luiz do paraitinga,-23.2238069215955,-45.30958618886784
sao luiz gonzaga,-28.405492049764426,-54.95770626826585
sao mamede,-6.926293333882942,-37.095003127528194
sao manoel do guaiacu,-21.344652303611007,-42.83187094910181
sao manoel do parana,-23.390546641645653,-52.63337628228063
sao manuel,-22.740410747275725,-48.57180284132102
sao marcos,-28.969458615633503,-51.068614384898346
sao martinho,-27.609668714965693,-51.71024632238324
sao martinho da serra,-29.538940613063108,-53.85451570353703
sao mateus,-18.722365603281947,-39.844795212034825
sao mateus de minas,-22.707410124912013,-46.03526215592884
sao mateus do maranhao,-4.032467387326281,-44.46562149376075
sao mateus do sul,-25.86977279456226,-50.38758600305624
sao miguel,-6.2343143165341015,-38.51494099699254
sao miguel arcanjo,-23.87728214972857,-47.99218701340266
sao miguel da baixa grande,-5.842370999999947,-42.235491499999966
sao miguel da boa vista,-26.692013240299346,-53.25428765566776
sao miguel das matas,-13.04709083748117,-39.454079538912765
sao miguel das missoes,-28.568462028679754,-54.54865469825402
sao miguel de taipu,-7.249643061702059,-35.21062230484069
sao miguel de touros,-5.12258277338194,-35.639998263774935
sao miguel do aleixo,-10.386074758058108,-37.37878589064772
sao miguel do anta,-20.72027430385,-42.71564436122057
sao miguel do araguaia,-13.257672393421581,-50.16483367394166
sao miguel do fidalgo,-7.5832443779266185,-42.370974498208305
sao miguel do gostoso,-5.134489979949387,-35.66366457050046
sao miguel do guama,-1.6129812082421522,-47.483660961821855
sao miguel do guapore,-11.695565310805032,-62.71747324506501
sao miguel do iguacu,-25.354928628315577,-54.22938998817353
sao miguel do oeste,-26.733228064055744,-53.517757203889175
sao miguel do passa quatro,-17.05614843851977,-48.664038120016436
sao miguel do tapuio,-5.503164322186948,-41.32284288911613
sao miguel do tocantins,-5.554296629961063,-47.57753635737388
sao miguel dos campos,-9.794314064715623,-36.08768874597688
sao miguel dos milagres,-9.259690870101881,-35.382557425776966
sao nicolau,-28.184920394451055,-55.2598993608479
sao patricio,-15.350684947467315,-49.81923618621308
sao paulo,-23.57086022590929,-46.633241779302736
sao paulo das missoes,-28.021591980100553,-54.938404986220114
sao paulo de olivenca,-3.4639694801414582,-68.9485005
sao paulo do potengi,-5.896797713050801,-35.76330755526825
sao pedro,-22.35742076271846,-47.87620871558916
sao pedro da agua branca,-5.07590165150954,-48.41666704297948
sao pedro da aldeia,-22.819370232298194,-42.12980873958974
sao pedro da cipa,-16.002895218369083,-54.91989815307692
sao pedro da serra,-29.439353733434533,-51.74973232529223
sao pedro da uniao,-21.130872790312452,-46.623197059236006
sao pedro de alcantara,-27.567536207696165,-48.782931552673006
sao pedro do avai,-20.191435002166163,-42.188236577090976
sao pedro do butia,-28.12478566390293,-54.893799955026715
sao pedro do iguacu,-24.910073735670448,-53.89202999700797
sao pedro do ivai,-23.895104092180624,-51.81105700710649
sao pedro do parana,-22.83021091104797,-53.2004246832454
sao pedro do piaui,-5.920528549918201,-42.72001878902807
sao pedro do suacui,-18.35714861917191,-42.59687520150022
sao pedro do sul,-29.53561058105353,-54.22075649978704
sao pedro do turvo,-22.745475060342198,-49.740763681846445
sao pedro dos crentes,-6.820902369272282,-46.53505640907994
sao pedro dos ferros,-20.171331931735942,-42.5250317648633
sao rafael,-5.803451720568473,-36.88675927556247
sao raimundo das mangabeiras,-7.020048226367796,-45.50852005523174
sao raimundo do doca bezerra,-5.104889374992142,-45.08077077866766
sao raimundo nonato,-9.014390878881402,-42.69117288924303
sao roberto,-5.0223059567909365,-44.99585150775176
sao romao,-16.366141291682556,-45.072080158757494
sao roque,-23.535588995083053,-47.12790159336947
sao roque da fartura,-21.836587125897502,-46.743967446919655
sao roque de minas,-20.23876861271338,-46.38610251135689
sao roque do canaa,-19.739685896246804,-40.66133018589756
sao roque do cannaa,-19.736244013193872,-40.67493296591571
sao roque do chopim,-26.092656615030972,-52.64537621741132
sao roque do paraguacu,-23.514302546209343,-47.13083935539563
sao salvador do tocantins,-12.748948835559148,-48.23891347067659
sao sebastiao,-23.572364680881943,-45.437442374525304
sao sebastiao da amoreira,-23.465011850073953,-50.76082356050152
sao sebastiao da barra,-19.243883573042137,-42.21299557478605
sao sebastiao da bela vista,-22.161900970272534,-45.76152670313317
sao sebastiao da boa vista,-1.6871049143283978,-49.54726559023781
sao sebastiao da grama,-21.71060441326505,-46.82227933451836
sao sebastiao da vala,-19.75446025764091,-41.27973767536062
sao sebastiao da vargem alegre,-20.876075081183867,-42.55530072704359
sao sebastiao da vitoria,-21.243823454268714,-44.41212255657617
sao sebastiao de braunas,-20.772467736588307,-43.44922634094639
sao sebastiao de campos,-20.39949265383791,-52.754457380641135
sao sebastiao de lagoa de roca,-7.103223343512817,-35.86753532899503
sao sebastiao do alto,-21.951204363393604,-42.131884603323506
sao sebastiao do anta,-19.49803802641509,-41.98116622632883
sao sebastiao do cai,-29.587113903578846,-51.36181227502288
sao sebastiao do maranhao,-18.0889104756378,-42.569518988782164
sao sebastiao do oeste,-18.836943732275977,-43.94856940037862
sao sebastiao do paraiso,-20.913799904180784,-46.98649394911619
sao sebastiao do passe,-12.502751506458955,-38.70262086144693
sao sebastiao do pontal,-21.17518696090861,-47.0505571315957
sao sebastiao do rio preto,-19.292562212643787,-43.17506450582348
sao sebastiao do rio verde,-22.218771646357347,-44.97751941997889
sao sebastiao do sacramento,-20.09771476731303,-42.150304089408685
sao sebastiao do tocantins,-5.272299481338877,-48.216432763475005
sao sebastiao do uatuma,-2.5672933510834834,-57.87361521910396
sao sebastiao dos pocoes,-14.519815502077474,-44.39484575160132
sao sepe,-30.16437061132353,-53.570763979092305
sao silvestre,-23.531909363369728,-53.08404426440178
sao simao,-20.29059509291765,-48.99184092288489
sao thome das letras,-21.722745881620252,-44.98394805323326
sao tiago,-20.909995943652124,-44.508841068204624
sao tomas de aquino,-20.780808408845676,-47.098298788469585
sao tome,-17.681545229715606,-47.08483463739637
sao valentim,-27.559213383304716,-52.524497922238886
sao valentim do sul,-29.050861813772638,-51.76634443612959
sao valerio da natividade,-11.973690769009314,-48.23423348156725
sao valerio do sul,-27.7866207529919,-53.93622105017949
sao vendelino,-29.37426070834782,-51.37238349518307
sao vicente,-23.903967342062064,-46.3603068354054
sao vicente da estrela,-19.960532910033823,-42.44247902274455
sao vicente de minas,-21.701053636804577,-44.44622004362962
sao vicente de paula,-22.726113086633468,-42.30048202104726
sao vicente do grama,-20.509924025498155,-42.52624407020665
sao vicente do rio doce,-19.266116860427935,-41.814269230849646
sao vicente do sul,-29.692410468387404,-54.68254780816391
sao vicente ferrer,-5.680943211214818,-39.3153644144354
sape,-7.092878444624179,-35.2317808586667
sapeacu,-12.731616751540418,-39.187698948732546
sapeaçu,-12.730304121987963,-39.18614351993934
sapezal,-13.543400052390027,-58.80819185176756
sapiranga,-29.63675961687823,-50.99815898109951
sapopema,-23.91042066220072,-50.57946136072559
sapucai-mirim,-22.7505179572484,-45.748520944932565
sapucaia,-20.27064730381468,-43.60135561224567
sapucaia de guanhaes,-18.84700957956757,-42.7759398551249
sapucaia do norte,-18.841226395194617,-41.51385396244751
sapucaia do sul,-29.828262044389604,-51.14618705557026
sapucaí-mirim,-22.74899782824299,-45.74522220411922
sapé,-7.091805840536415,-35.23065138419331
saquarema,-22.910727747991768,-42.494631137135315
sarandi,-24.94103184261544,-52.2233176014302
sarandira,-21.8291421225224,-43.18814361096412
sarapui,-23.63805215935761,-47.826220931344416
sarapuí,-23.6372131354094,-47.82688895050735
sardoa,-18.782053639041944,-42.3676041078838
sardoá,-18.781653399604387,-42.3665186184369
sarutaia,-23.274668592285664,-49.477340393352314
sarutaiá,-23.274495555012223,-49.476029232639874
sarzedo,-20.03832083259134,-44.1389195965802
satiro dias,-11.604964265423469,-38.58286910553226
satuba,-9.569708628845596,-35.82583626195492
satubinha,-4.038562291788479,-45.23737623167276
saubara,-12.743405333736476,-38.76874492304449
saudade do iguacu,-25.6939448451654,-52.61883248433881
saudade do iguaçu,-25.695774095009764,-52.618856756002096
saudades,-26.925367596689007,-53.00431264626756
saude,-10.940275441336908,-40.42181858343117
sa£o paulo,-23.639872442408674,-46.71357089884005
saúde,-10.938528134110543,-40.41699008651786
sbcampo,-23.720288459057098,-46.536034159039716
schroeder,-26.405445142724904,-49.07474484498537
seabra,-12.419056280766664,-41.77211221180392
seara,-27.160802125766637,-52.31539991047459
sebastianopolis do sul,-20.65802624400579,-49.92183049333035
sebastianópolis do sul,-20.657089671264817,-49.92223767785712
sebastiao de abreu,-3.8581058886026622,-39.33704831884523
sebastiao laranjeiras,-14.55517665183751,-42.987266160236686
sebastiao leal,-7.570047212577284,-44.063227109671274
sebastião laranjeiras,-14.534351405981395,-43.0401079337616
seberi,-27.482044599034154,-53.40143501454689
sede alvorada,-24.82693999999998,-53.646109999999965
sede nova,-27.63503758176837,-53.948770110195916
segredo,-29.33405462651903,-52.97154232089777
selbach,-28.630116022225685,-52.95419167800703
selviria,-20.35427031130398,-51.44674258055496
sem peixe,-20.10201115071774,-42.84099904738886
sena madureira,-9.06641020170356,-68.65995055104227
senador alexandre costa,-5.258920850150064,-44.056008755238054
senador amaral,-22.58724456187613,-46.1770972969797
senador canedo,-16.688905204978564,-49.11882937848179
senador cortes,-21.80429645118963,-42.94587665630407
senador eloi de souza,-6.0368537129233015,-35.692569114423655
senador firmino,-20.91386497414613,-43.10099606849123
senador guiomard,-10.153304051241047,-67.73425773430942
senador jose bento,-22.163766923494755,-46.179009181593536
senador jose porfirio,-2.615753501785348,-51.93613824679016
senador josé bento,-22.152823551811608,-46.15557579549066
senador la rocque,-5.444215918043831,-47.293328212638706
senador la roque,-5.4383352183561655,-47.300922578186174
senador modestino goncalves,-17.948906241612914,-43.223133757511775
senador modestino gonçalves,-17.947318541228924,-43.22124381373228
senador mourao,-17.811327561892835,-43.42172729815762
senador pompeu,-5.58787718938735,-39.37474088159691
senador rui palmeira,-9.467764343452382,-37.456305608083966
senador sa,-3.3572367960014304,-40.46879358154597
senador salgado filho,-28.025798297604897,-54.54445219094281
